,AC_POWER
34188,0.0
33665,0.0
48050,512.2000000000002
4729,0.0
66352,201.80666666666667
56630,65.37333333333335
22133,0.0
57613,0.0
40907,206.0
37197,111.5
34062,0.0
19841,1141.5466666666666
15689,0.0
32394,28.56
2786,409.57142857142856
64620,844.4133333333333
61902,11.2
57340,0.0
8888,0.0
26464,1081.9199999999998
13323,0.0
28467,503.1214285714286
13085,656.0800000000003
41561,390.58
27832,0.0
54200,347.05333333333334
20832,0.0
52800,0.0
26888,838.5266666666665
26201,0.0
17913,1106.506666666667
10077,0.0
43047,115.30666666666666
20070,317.27333333333337
47005,0.0
64323,570.56
38775,215.17857142857144
9405,0.0
67694,0.0
6806,0.0
21145,276.20666666666654
41094,997.9733333333335
34791,600.9133333333334
63052,0.0
31692,0.0
47789,949.06
3566,104.29333333333332
64874,545.9066666666665
64133,195.88666666666663
389,0.0
28420,458.56666666666655
32282,0.0
54831,0.0
29539,0.0
11208,943.8533333333331
50126,680.4285714285713
8184,0.0
13875,0.0
56047,707.44
28955,933.9866666666665
38931,569.2133333333333
40968,506.75999999999993
5293,829.2066666666667
33341,82.10714285714286
20096,272.8266666666667
41935,0.0
7681,477.1000000000001
18550,0.0
44828,0.0
3695,0.0
26868,706.1214285714286
2331,0.0
18301,504.80666666666673
55565,0.5133333333333334
50121,715.4533333333333
59590,0.0
18085,944.3666666666666
11770,0.0
26549,938.5
67416,0.0
36832,686.2733333333333
29085,531.4733333333334
57806,356.7285714285714
55386,0.0
14892,439.57333333333327
33037,34.0
51371,27.380000000000003
53998,57.315384615384616
25387,22.933333333333334
65204,0.0
43691,0.0
21555,1047.4933333333336
49532,699.7333333333332
65482,0.0
9136,425.4333333333333
64081,117.08666666666666
32646,891.0666666666666
61492,0.0
60655,771.92
33111,67.94
44891,0.0
14592,1286.6
66774,675.8866666666667
57432,0.0
909,1152.4733333333334
6981,30.24
8162,0.0
4638,0.0
16300,1265.4066666666663
8962,7.753333333333335
32695,984.1466666666664
52533,0.0
29477,0.0
36477,0.0
5911,0.0
44565,0.0
49107,0.0
2243,0.0
58204,0.0
36405,0.0
53161,0.0
44151,0.0
33835,0.0
45291,528.4066666666665
11572,0.0
54246,370.12
45685,1106.1466666666668
4040,0.0
11510,14.785714285714286
42048,0.0
11237,874.88
31389,0.0
24318,0.0
42093,0.0
49690,908.1933333333332
67634,0.0
64352,616.2533333333333
18244,855.8399999999998
48419,0.0
45405,1120.4666666666665
60365,0.0
10991,1211.142857142857
30048,0.0
2013,0.0
10408,0.0
41580,463.77333333333326
18409,145.97333333333336
4617,0.0
28072,0.0
20743,0.0
26518,985.7357142857146
23250,1251.6733333333332
57341,0.0
19356,153.8
28327,327.1928571428571
65213,0.0
2660,46.59333333333333
55358,0.0
35530,138.44285714285715
52243,352.06
708,566.5785714285713
4281,0.0
4756,24.05
10300,0.0
760,722.1866666666666
50371,0.0
20502,0.0
921,1150.0333333333333
65334,0.0
2635,14.221428571428572
51627,443.82666666666665
62707,568.5133333333333
8149,0.0
25452,0.0
18525,0.0
51439,100.00666666666667
22348,0.0
58324,0.0
50453,0.0
21077,91.82666666666665
12571,613.5466666666665
7121,609.3857142857144
38060,0.0
41295,0.0
64745,219.46
22474,0.0
43494,0.0
16479,694.0733333333333
23757,0.0
25354,93.95333333333335
16824,0.0
50254,119.17333333333332
37715,0.0
26768,780.8133333333332
61232,0.0
43055,150.33333333333331
30736,786.56
36769,403.14666666666665
36701,187.6133333333333
64593,754.9466666666666
51434,98.83333333333334
10425,0.0
24434,0.0
38351,0.0
66141,23.373333333333328
16068,872.0857142857143
39087,375.9
51391,39.66
40658,0.0
52684,0.0
32012,0.0
44507,0.0
1128,1240.4466666666665
65624,0.0
64347,650.8133333333333
49761,1048.1933333333334
12308,0.0
38442,0.0
9316,367.6133333333332
31593,0.0
49957,677.3133333333333
30914,1216.6333333333332
16707,124.38666666666668
1836,0.0
59103,0.0
66648,454.9266666666666
24816,0.0
26615,971.8133333333333
33818,0.0
54159,463.82666666666665
3083,1085.006666666667
23839,0.0
3481,434.8733333333333
51542,474.07333333333327
7506,1200.2199999999998
35798,0.0
37517,252.19333333333336
28294,149.61428571428567
60429,1215.1666666666663
62036,241.72
5298,770.3800000000001
43764,689.3266666666667
19370,155.13333333333333
38602,0.0
36675,148.8357142857143
43037,147.13333333333335
55170,0.0
5458,989.1857142857142
23070,1112.74
29727,0.0
225,0.0
54018,485.4933333333333
12936,1237.821428571429
65248,0.0
20205,0.0
48771,0.0
53359,0.0
25539,0.0
11022,0.0
14179,127.73999999999998
3191,0.0
9379,1215.492857142857
44332,0.0
50118,636.7866666666667
12163,0.0
52093,530.7866666666665
19773,1212.9071428571428
65398,0.0
22128,0.0
62433,0.0
33199,61.32666666666668
31289,69.76666666666667
7311,1034.7133333333334
18807,0.0
22760,13.785714285714286
39201,0.0
10787,149.05333333333328
12381,0.0
1644,2.4733333333333327
4830,65.34666666666665
58721,128.62
61527,0.0
67058,286.9066666666667
24992,0.0
57206,0.0
64222,502.4857142857143
47768,0.0
41381,0.0
19524,773.2466666666666
47298,568.0200000000001
64946,209.28
46716,0.0
33904,0.0
53104,0.0
36445,0.0
30428,171.79285714285714
61931,33.166666666666664
39692,120.24666666666666
32970,775.735714285714
27332,0.0
31178,195.38
67563,0.0
12506,360.56666666666666
30151,0.0
31381,0.0
18895,0.0
31162,209.64
1803,0.0
32412,70.34999999999998
13993,0.0
54544,8.66666666666667
40541,0.0
29257,14.033333333333331
2772,403.5866666666666
8238,0.0
12888,0.0
28939,904.0066666666665
47062,0.0
56612,68.01333333333334
59071,0.0
51194,0.0
31125,0.0
49492,899.9733333333331
39454,590.2800000000001
7873,124.22142857142858
5595,415.86
64318,578.7333333333333
67126,136.82999999999998
4201,0.0
51153,0.0
40534,0.0
6475,0.0
30340,131.82
27946,0.0
26857,701.4866666666668
51972,805.6733333333333
30526,382.1714285714286
12808,1226.8466666666666
485,0.0
55963,244.77333333333328
6680,0.0
22630,0.0
27624,0.0
19820,1221.2
45454,872.8133333333334
22224,0.0
44463,0.0
63236,0.0
65167,0.0
44802,0.0
34183,0.0
20162,25.350000000000005
38826,367.0
8599,0.0
8496,0.0
54458,87.82666666666665
48641,0.0
4357,0.0
34652,500.06666666666655
43517,988.3933333333331
64985,130.25999999999996
65238,0.0
51855,547.5357142857142
54617,0.0
13227,200.52666666666664
59025,0.0
46185,0.0
20527,0.0
50230,173.0066666666667
15396,0.0
4587,0.0
12527,428.28666666666663
31716,0.0
61564,0.0
41233,1177.2
60838,102.51428571428572
36646,101.6357142857143
51085,0.0
37497,275.37333333333333
38288,0.0
31309,70.23333333333335
54663,0.0
54867,0.0
54137,663.7466666666664
52584,0.0
59818,43.8
66291,182.1
34638,495.46428571428567
22539,0.0
37106,1223.8714285714286
16554,751.2357142857143
42536,0.0
39174,1083.22
61555,0.0
18213,968.2285714285714
63914,0.0
30100,0.0
41513,443.4266666666666
5456,1048.8785714285714
17778,760.3666666666666
54289,275.71428571428567
40015,0.0
47171,89.27333333333334
37765,0.0
25038,235.92
23692,0.0
36493,0.0
1794,0.0
66400,200.4533333333333
50923,0.0
9855,35.4375
48937,0.0
66901,510.67142857142863
24432,0.0
15486,0.0
53995,51.50000000000001
5995,0.0
15803,0.0
32864,485.58
54656,0.0
44269,0.0
41375,884.6266666666666
45072,75.02857142857144
12423,43.94
44590,0.0
53004,0.0
52229,414.74
4,0.0
5616,405.3428571428571
38414,0.0
8924,0.0
62356,1057.0866666666666
49898,914.2733333333331
12350,0.0
44705,0.0
39811,0.0
37190,108.47333333333334
56999,0.0
57600,0.0
51461,105.52666666666669
39240,1261.9666666666665
24585,158.98000000000002
36751,446.1533333333333
6893,0.0
6628,0.0
1328,923.7214285714285
51362,27.39333333333333
61935,84.21333333333334
226,0.0
58606,405.06000000000006
1906,0.0
51361,26.49333333333333
60703,479.64
27798,0.0
29155,213.04285714285717
31636,0.0
25746,0.0
45380,0.0
35518,145.12142857142857
17270,0.0
7279,648.8466666666668
9550,1167.2333333333331
17512,0.0
45196,503.22666666666663
57296,0.0
66996,296.71333333333337
65477,0.0
26712,881.9642857142858
4953,580.2266666666667
54348,182.32
23180,0.0
48227,34.5
18228,920.1066666666666
29345,0.0
28117,0.0
53422,0.0
35849,0.0
40518,0.0
47541,0.0
55045,0.0
58639,465.42666666666673
26758,775.36
13695,0.0
65476,0.0
32403,33.42666666666666
50279,75.45333333333333
352,0.0
23556,328.74
26908,836.0133333333333
17742,605.26
27580,0.0
4081,0.0
46461,0.0
60213,735.0571428571427
20460,0.0
23749,0.0
42965,146.92
15421,0.0
67650,0.0
6131,0.0
26266,126.62142857142857
37505,291.85
21894,45.2
12380,0.0
5607,416.11999999999995
9215,337.70666666666665
3003,863.2066666666667
51449,103.03333333333332
36561,0.0
63182,0.0
13296,10.207142857142856
6821,0.0
54030,494.62666666666655
45046,65.7
46406,0.0
5169,860.4066666666668
51425,100.36
53853,520.157142857143
67293,0.0
2479,0.0
40243,0.0
11654,0.0
19397,255.22
58428,1148.246666666667
44636,0.0
41965,0.0
52066,257.6000000000001
34555,190.92
64924,364.8466666666666
49668,845.8928571428571
34150,0.0
45513,0.0
49993,632.8333333333335
48103,286.96
52164,323.14666666666665
5891,0.0
29374,0.0
14977,119.09333333333336
49795,0.0
43781,682.7533333333334
8543,0.0
42123,0.0
36298,0.0
6481,0.0
18766,0.0
23324,0.0
44331,0.0
65192,0.0
11682,0.0
36012,0.0
59912,354.01333333333326
47259,372.6
11416,236.66666666666663
19320,54.726666666666674
57429,0.0
3131,0.0
61962,118.59333333333332
27576,0.0
46740,0.0
26989,507.07857142857137
27036,320.34
8852,0.0
10689,0.0
66187,60.580000000000005
54658,0.0
33678,0.0
34356,0.0
27508,0.0
14609,1235.8333333333337
35639,0.0
23126,796.2533333333333
53467,11.178571428571429
51603,491.0214285714286
62168,776.0866666666667
33948,0.0
46459,0.0
9241,395.86000000000007
39444,567.0400000000001
26309,142.50000000000003
50806,0.0
25459,0.0
63967,0.0
27139,14.366666666666664
56856,0.0
33633,0.0
22541,0.0
27507,0.0
54742,0.0
11983,0.0
25297,251.16428571428568
10685,0.0
14611,0.0
11256,847.0
63034,0.0
9290,305.6
38525,0.0
732,630.5933333333334
14153,100.5
56833,0.0
59146,0.0
24263,0.0
57545,0.0
34642,508.6333333333334
33192,60.21333333333334
9348,124.04285714285716
55110,0.0
42187,0.0
17291,0.0
51226,0.0
18878,0.0
40473,0.0
608,163.32857142857142
25002,1196.6733333333334
12965,1084.5733333333333
61690,0.0
35143,0.0
30755,946.18
17739,583.8800000000001
37375,0.0
6491,0.0
62271,0.0
17586,13.45
1676,0.0
21937,20.01333333333333
4861,93.15333333333331
32681,898.3933333333333
44611,0.0
30827,424.86
43589,0.0
64375,670.3714285714289
9696,0.0
24162,0.0
38201,0.0
62518,0.0
5796,102.44285714285714
40251,0.0
38524,0.0
54119,519.8333333333333
39913,0.0
21066,88.63333333333334
38873,218.53333333333333
38732,95.82666666666665
19060,0.0
62291,840.0357142857144
59142,0.0
46525,0.0
58475,619.8
65717,0.0
9431,1265.8066666666666
33283,136.13333333333333
27322,0.0
36915,613.2857142857142
19739,1202.0999999999997
10842,541.1533333333334
14698,1169.1533333333336
25178,839.9266666666667
47021,0.0
11821,0.0
4241,0.0
53790,335.88666666666666
53678,220.47333333333336
36174,0.0
34284,0.0
1124,1197.506666666667
38450,0.0
983,1265.9733333333331
49308,239.5133333333333
25668,0.0
28181,19.84
24793,1033.7800000000002
14024,0.0
40388,0.0
33486,0.0
30520,414.0866666666666
37470,253.68
31822,0.0
52734,0.0
55042,0.0
10733,0.0
5815,39.35333333333334
23297,0.0
39388,639.3
6716,0.0
50978,0.0
43990,26.366666666666667
39120,1046.6928571428573
7713,506.8133333333333
3280,1103.3866666666668
4184,0.0
25882,0.0
58375,909.0733333333332
41501,433.7533333333333
37054,0.0
20342,0.0
16063,732.0066666666665
41348,0.0
29216,65.09333333333333
52594,0.0
20822,0.0
35817,0.0
10034,1.0666666666666669
66332,179.66000000000005
64553,534.6500000000001
33214,67.07142857142857
16088,912.4266666666665
2808,522.9266666666665
18239,828.5133333333331
58489,737.4399999999998
53468,12.773333333333332
25064,0.0
26950,600.8272727272728
48850,0.0
3571,103.02857142857142
4831,68.28666666666666
10586,0.0
45687,0.0
3476,483.2
16507,858.4933333333332
66472,517.8499999999999
41488,377.70666666666665
3140,1226.05
5214,702.5666666666667
27348,0.0
39464,577.0866666666667
34904,579.0133333333333
11508,15.026666666666667
49037,0.0
19052,0.0
28761,892.6866666666667
60715,488.12
14726,0.0
6341,0.0
6687,0.0
29375,0.0
25761,0.0
142,0.0
49030,0.0
59451,0.0
64846,708.2333333333333
61932,31.44
28214,50.34
37015,540.9133333333334
28273,160.06666666666666
1408,676.3933333333332
29131,375.48666666666657
1043,1190.4733333333334
2604,0.0
8681,0.0
40508,0.0
35110,1221.2733333333335
5784,121.31333333333336
56718,0.0
2663,83.84666666666665
66626,670.9533333333333
18020,0.0
38194,0.0
55255,0.0
13035,980.2533333333334
57435,0.0
60636,846.1642857142857
23779,0.0
22233,0.0
26158,0.0
44753,0.0
3837,0.0
32385,6.119999999999999
8103,0.0
32375,4.3933333333333335
43508,905.5466666666669
37055,0.0
24527,65.32000000000001
37462,299.24285714285713
63487,0.0
42192,0.0
8062,0.0
39453,568.3666666666667
43841,512.2333333333333
54162,538.3599999999999
46846,0.0
29403,0.0
14741,1049.8857142857146
3000,1092.3142857142857
24862,0.0
56399,667.9666666666668
47495,982.2466666666666
3157,1007.6266666666668
49334,377.38
45807,844.9928571428571
4692,0.0
54029,496.26666666666665
44178,0.0
46181,0.0
40619,0.0
37685,0.0
26463,958.0666666666666
10011,3.2933333333333334
38806,243.62
44505,0.0
50639,0.0
7109,543.7533333333332
61285,0.0
27135,14.186666666666666
25025,158.32666666666665
20196,1.0533333333333332
29592,0.0
50818,0.0
55179,0.0
37362,710.5466666666665
23318,1008.6733333333332
2079,0.0
53719,537.5733333333334
33522,0.0
63782,0.0
25189,701.7466666666667
22060,0.0
24490,14.773333333333332
46007,240.35333333333332
12139,0.0
55398,0.0
15566,0.0
51236,0.0
33485,0.0
8016,0.0
44933,0.0
10735,16.053333333333335
40265,0.0
33154,52.993333333333325
65007,52.62666666666667
33751,0.0
38514,0.0
11643,0.0
51136,0.0
4957,653.3133333333333
18580,0.0
22768,15.586666666666666
36729,365.1066666666666
58535,611.2
63689,0.0
47207,236.19333333333336
50555,0.0
46550,0.0
32295,0.0
4785,26.866666666666667
45085,94.26
67484,0.0
37357,0.0
15004,14.193333333333332
61868,0.0
8069,0.0
52981,0.0
49781,0.0
17916,1139.2733333333333
55240,0.0
33209,68.90714285714287
34003,0.0
37364,795.0533333333332
15729,0.0
40343,0.0
27905,0.0
64708,640.3666666666668
12643,0.0
35720,0.0
16211,1178.864285714286
53440,0.0
511,0.0
24133,0.0
24518,36.76428571428571
22114,0.0
12801,0.0
47192,125.92666666666663
15052,0.0
36734,364.48
52504,0.0
3840,0.0
57467,0.0
28522,675.32
58212,907.1714285714285
37391,426.6
44707,0.0
43505,998.4666666666668
52210,417.3928571428571
25697,0.0
30198,0.0
28888,1073.3733333333332
29484,0.0
41027,685.7400000000001
17890,1110.5933333333332
38028,0.0
17643,139.58
11942,0.0
22071,0.0
54478,79.02000000000001
52607,0.0
22168,0.0
50696,0.0
40439,0.0
35073,0.0
64266,557.4866666666667
7622,975.3
6572,0.0
8160,0.0
35500,207.3733333333333
13130,514.8071428571429
4440,0.0
23881,0.0
24267,0.0
10309,0.0
49137,0.0
44603,0.0
47167,91.28571428571428
51134,0.0
27467,0.0
49617,0.0
31843,0.0
35701,0.0
22864,330.99285714285713
60605,295.06666666666666
43002,169.35333333333335
18057,1212.65
35371,0.0
8030,0.0
20131,41.42666666666666
14583,0.0
9356,1119.1266666666668
45672,86.30000000000001
9959,0.0
5308,820.3
42996,190.29285714285717
7739,592.9
11615,0.0
43814,597.3799999999999
58053,460.8733333333333
24053,0.0
32064,0.0
6546,0.0
20849,0.0
30087,0.0
5414,752.62
47758,1168.3266666666666
46335,0.0
48670,0.0
63741,0.0
7257,685.4133333333333
62935,102.65
18215,956.0333333333332
8466,0.0
3320,597.342857142857
4078,0.0
48478,0.0
37776,0.0
11521,15.11428571428571
6150,0.0
4683,0.0
61731,0.0
44383,0.0
42928,98.0
42208,0.0
61182,0.0
38978,752.8066666666666
31288,71.68666666666667
61356,0.0
10855,691.2466666666667
6134,0.0
3185,609.7785714285715
65960,0.0
27106,93.48666666666671
44183,0.0
50184,344.38571428571424
45086,94.82666666666664
56081,583.1066666666666
48541,0.0
13772,0.0
11167,1075.9733333333336
64586,722.7799999999999
45885,229.65333333333328
14584,1162.7599999999998
39633,310.1785714285715
1908,0.0
36350,0.0
58649,503.4733333333334
38904,523.6066666666668
20422,0.0
36421,0.0
19210,0.0
11273,598.9600000000002
5478,851.22
62443,0.0
8768,0.0
63701,0.0
48333,0.0
5521,631.3866666666667
66879,484.5266666666667
27039,319.8133333333333
13821,0.0
34267,0.0
31460,0.0
22838,185.59333333333333
14226,341.05000000000007
18462,39.193333333333335
67628,0.0
36833,685.3066666666667
51698,839.5857142857144
25313,194.72666666666663
62552,385.06666666666666
1562,38.19333333333333
23371,943.02
65840,0.0
61102,0.0
30460,435.2666666666667
10909,870.3133333333334
33344,80.84285714285711
42423,0.0
6021,0.0
19082,0.0
34390,0.0
63358,0.0
5460,1024.88
61885,0.0
67485,0.0
52643,0.0
67,0.0
59240,0.0
37889,0.0
48445,0.0
51477,174.83333333333334
9197,329.99333333333334
56769,0.0
60925,0.0
63006,32.78666666666667
33080,87.6
23555,317.4200000000001
20596,0.0
20366,0.0
39809,0.0
20191,0.0
17213,0.0
17780,741.8333333333333
35063,185.4
18111,1166.0933333333337
62288,853.76
53633,105.74
45323,215.3333333333333
12733,0.0
34149,0.0
54253,379.0466666666666
27461,0.0
20625,0.0
61096,0.0
29643,0.0
44282,0.0
26774,770.22
46904,0.0
27747,0.0
21676,965.8214285714284
37147,759.1733333333333
44919,0.0
9470,0.0
41258,1167.42
30494,483.1666666666666
46969,0.0
5112,728.1000000000001
58948,0.0
52875,0.0
43102,662.4333333333333
50384,0.0
59279,0.0
47608,0.0
51864,1055.035714285714
3885,0.0
59182,0.0
6907,0.0
43676,512.3266666666668
13688,0.0
60306,0.0
54192,339.63571428571424
40594,0.0
64245,504.14
19240,0.0
28842,1102.1666666666667
50161,612.5
22280,0.0
11323,438.7333333333333
56837,0.0
21975,0.0
36458,0.0
15981,0.0
52073,260.42
30557,573.2333333333333
59163,0.0
1110,0.0
10984,1186.6214285714284
2562,0.0
51987,632.7066666666667
29040,639.8466666666666
37138,891.6266666666666
45285,584.7533333333334
6359,0.0
41159,1123.8285714285714
49818,0.0
45618,840.6533333333334
35636,0.0
17186,0.0
42764,0.0
53278,0.0
35453,413.94666666666666
13615,0.0
750,725.2333333333331
45914,507.16666666666674
979,0.0
59973,449.0071428571428
27565,0.0
27399,0.0
15194,0.0
61729,0.0
8477,0.0
49102,0.0
38130,0.0
44531,0.0
44283,0.0
61877,0.0
20387,0.0
18318,574.3666666666668
66583,360.68
65570,0.0
18267,786.3933333333334
1665,0.0
17953,0.0
35340,399.33333333333326
44091,0.0
19748,1245.0866666666668
9563,1213.0733333333333
62387,814.3266666666667
58100,0.0
4108,0.0
32213,0.0
53327,0.0
37159,762.3066666666666
6569,0.0
5645,647.392857142857
48458,0.0
61271,0.0
40050,0.0
28367,208.76666666666668
47929,998.5285714285714
24334,0.0
55688,198.6928571428572
45619,845.9133333333333
17214,0.0
46282,0.0
22189,0.0
25605,0.0
16459,880.8800000000001
65938,0.0
7176,967.1857142857144
56238,547.66
50609,0.0
14316,730.9571428571429
41812,183.3142857142857
60144,671.9999999999999
18968,0.0
27885,0.0
51650,1048.9733333333334
10048,0.4666666666666667
59414,0.0
4263,0.0
38690,27.426666666666677
54108,520.1466666666665
63079,0.0
19393,230.1133333333333
15771,0.0
23722,0.0
28385,328.81333333333333
35228,1027.5800000000002
67598,0.0
41862,40.18666666666667
910,1139.006666666667
47614,0.0
35204,1000.2
36652,99.91333333333334
18220,928.4933333333331
44215,0.0
12731,1017.6133333333336
65567,0.0
41392,0.0
67062,180.98571428571427
44018,1.76
3625,47.0
64346,620.9866666666667
2997,0.0
40337,0.0
4780,34.92
19836,604.3733333333333
52767,0.0
21690,918.7866666666664
23491,602.2285714285714
32397,29.72
9052,146.3642857142857
2083,0.0
30902,1259.5800000000002
53825,478.12
61803,0.0
64168,289.83333333333326
27653,0.0
28604,1272.9133333333334
32879,379.4933333333333
16540,822.7333333333331
34632,511.72666666666663
37751,0.0
44867,0.0
4443,0.0
56983,0.0
4685,0.0
13904,0.0
32434,105.84666666666668
36802,506.1666666666666
47573,0.0
1391,563.9466666666667
32587,382.16666666666663
6800,0.0
31635,0.0
38227,0.0
47830,1158.8200000000002
57919,487.5733333333334
55220,0.0
56247,478.89333333333326
36323,0.0
20801,0.0
14807,798.3933333333333
48551,0.0
854,958.9866666666665
17891,1094.9733333333336
9542,0.0
18814,0.0
52048,156.02
50060,579.22
48697,0.0
28400,343.2333333333334
41396,1166.4666666666665
33096,70.75333333333333
5485,837.2999999999998
2675,87.84666666666665
45516,868.3666666666669
3070,1057.74
20561,0.0
15353,0.0
27640,0.0
59219,0.0
63864,0.0
60185,0.0
39383,392.68666666666667
31434,0.0
16751,2.3933333333333326
51396,70.39999999999999
4233,0.0
20729,0.0
33759,0.0
34440,0.0
59112,0.0
42651,0.0
27880,0.0
64851,632.8357142857143
12051,0.0
62311,330.4066666666667
50004,688.8666666666667
29413,0.0
25968,0.0
52863,0.0
22345,0.0
44230,0.0
21329,1064.7933333333333
1620,15.833333333333336
53228,0.0
56543,253.0857142857143
61369,0.0
24083,0.0
1679,0.0
53233,0.0
34051,0.0
5850,7.153333333333332
59498,0.0
24210,0.0
24672,691.7428571428571
45696,1077.75
53961,692.1533333333333
43210,1026.1
12083,0.0
48889,0.0
50432,0.0
40109,0.0
8474,0.0
36674,137.54666666666665
25148,952.8
46759,0.0
60714,452.3266666666667
17382,0.0
12000,0.0
59837,96.99285714285713
5005,575.6400000000001
5135,866.1666666666665
52675,0.0
19319,0.0
20080,388.36
63117,0.0
21639,918.38
33764,0.0
43317,0.0
13378,0.0
47419,474.6
32715,1056.1133333333332
61109,0.0
38923,559.8642857142856
8734,0.0
63608,0.0
38707,59.01428571428571
9549,1148.9533333333334
67544,0.0
44405,0.0
38339,0.0
55381,0.0
9522,0.0
35133,0.0
50574,0.0
1913,0.0
56553,249.65333333333328
32845,650.0200000000001
13753,0.0
3988,0.0
17384,0.0
13507,0.0
45010,14.213333333333336
18389,240.49333333333328
33160,56.47333333333333
13190,360.8571428571428
5178,972.7466666666666
52299,90.20666666666669
20497,0.0
28694,934.44
13149,518.9133333333333
31900,0.0
42133,0.0
22231,0.0
53248,0.0
30559,637.0866666666666
51012,0.0
62196,746.4266666666667
35103,1182.5199999999998
55412,0.0
56869,0.0
52349,17.299999999999997
61961,114.31333333333332
12763,0.0
21824,194.1285714285714
41350,1217.486666666667
49288,129.61333333333334
40739,0.0
38375,0.0
41767,316.83333333333326
546,14.546666666666669
58823,0.0
42769,0.0
19734,1215.14
5983,0.0
64885,252.98666666666665
6579,0.0
6039,0.0
16537,627.6266666666667
31508,0.0
30937,1166.9333333333332
8345,0.0
31551,0.0
55246,0.0
8504,0.0
47979,856.04
3450,411.6133333333333
39888,0.0
47258,390.9666666666668
1169,0.0
12086,0.0
28952,899.7133333333331
12796,1250.9799999999998
46059,87.62
34449,0.0
15003,13.793333333333331
24707,813.3071428571427
35419,443.3642857142857
40507,0.0
48008,561.9866666666666
7019,172.01428571428573
59483,0.0
52208,263.05714285714294
52482,0.0
24605,382.02
41144,1147.8
4173,0.0
41429,1297.7800000000002
8172,0.0
57689,40.19333333333334
60756,275.15000000000003
41643,406.38666666666666
62349,555.8466666666668
46749,0.0
49230,12.942857142857145
31827,0.0
12630,842.16
41055,641.8866666666667
1072,0.0
63591,0.0
8827,0.0
2497,0.0
16977,0.0
7775,371.24
42393,0.0
45997,286.96000000000004
40072,0.0
38911,440.53333333333336
16815,0.0
61798,0.0
34896,660.7333333333332
44243,0.0
46579,0.0
13260,74.16
67237,3.4733333333333336
63765,0.0
35266,626.0599999999998
42045,0.0
12249,0.0
10680,0.0
44058,0.0
23806,0.0
37312,597.5600000000002
36775,422.6466666666667
7617,367.12000000000006
2099,0.0
59301,0.0
18190,0.0
5933,0.0
52224,384.7933333333333
12245,0.0
37173,326.0199999999999
13663,0.0
23144,0.0
49000,0.0
11350,363.73333333333335
36983,455.7866666666666
31038,364.4
10446,0.0
2134,0.0
13774,0.0
2444,0.0
49925,98.12666666666671
24427,0.0
14457,0.0
15458,0.0
32299,0.0
49705,0.0
43799,671.1857142857144
37899,0.0
28615,0.0
67254,2.7571428571428567
22252,0.0
22106,0.0
6684,0.0
44470,0.0
48464,0.0
12925,0.0
6045,0.0
5118,723.5666666666668
44190,0.0
35082,866.1733333333333
16410,1158.8933333333334
28791,0.0
31590,0.0
6535,0.0
13538,0.0
41517,445.77333333333326
15780,0.0
25582,0.0
23508,547.4866666666668
17262,0.0
29603,0.0
12346,0.0
24498,7.7428571428571455
6137,0.0
5055,872.2142857142858
44482,0.0
53303,0.0
18336,495.3733333333333
15525,0.0
44066,0.0
17604,44.51333333333333
64321,461.64
66719,653.6733333333333
44480,0.0
59368,0.0
52014,665.6133333333332
31002,382.32857142857137
33602,0.0
36534,0.0
21383,1166.4533333333327
63309,0.0
56794,0.0
28289,147.93999999999997
34917,625.3857142857142
10497,0.0
12039,0.0
41221,0.0
19735,1007.3133333333332
32175,0.0
54313,437.65333333333336
20753,0.0
7751,566.3600000000001
60865,55.9
32713,788.3533333333331
16357,0.0
43524,864.6285714285711
54196,330.5466666666667
11949,0.0
6600,0.0
3835,0.0
26273,120.96666666666664
20371,0.0
5417,1074.1466666666663
64520,876.4600000000002
35528,149.28666666666666
36824,510.5866666666666
57747,109.97333333333331
31405,0.0
53397,0.0
36135,0.0
17135,0.0
58838,0.0
6123,0.0
31219,140.26
49383,470.44
7472,1218.3000000000002
39177,0.0
45456,1034.0533333333335
61093,0.0
4560,0.0
62907,149.91333333333333
65684,0.0
59502,0.0
43289,0.0
52627,0.0
17837,944.96
48720,0.0
26338,231.84666666666664
38955,563.0
7273,655.3399999999999
61276,0.0
38452,0.0
20374,0.0
29401,0.0
690,541.1533333333334
11370,367.6
40305,0.0
6780,0.0
59770,0.0
40386,0.0
44248,0.0
13499,0.0
32651,878.5466666666665
25753,0.0
10505,0.0
21584,1077.1066666666666
56821,0.0
35128,1259.6714285714284
4167,0.0
23255,0.0
57155,0.0
7169,823.72
60837,92.36
7339,1093.8733333333337
25283,318.74
40655,0.0
49370,465.86
39662,195.1733333333333
46412,0.0
29830,0.0
32051,0.0
64977,128.53333333333333
34212,0.0
30035,0.0
62856,403.0533333333333
49575,0.0
50664,0.0
3056,1128.2066666666667
42041,0.0
19580,959.0133333333331
7290,961.3933333333332
59490,0.0
3762,0.0
19866,1145.15
36301,0.0
13164,414.86666666666656
63724,0.0
30840,786.5799999999998
24740,917.2066666666669
36928,575.6999999999999
57133,0.0
11212,622.9800000000001
779,779.4666666666664
44150,0.0
7372,1182.54
63887,0.0
29843,0.0
62790,309.1933333333334
23877,0.0
56520,276.54666666666674
1607,14.866666666666667
50196,276.49999999999994
22682,0.0
41870,19.346666666666668
39752,46.07333333333333
66163,50.135714285714286
2625,13.47857142857143
20923,0.0
12041,0.0
27662,0.0
20664,0.0
56519,278.24
9512,1269.0
36602,27.626666666666665
5560,357.50714285714287
50955,0.0
17354,0.0
